Run	Choice	Total	Excluded	To_process	Other
SRR060438	partial_excluded	3	0	1	2
SRR060439	full_excluded	3	1	0	2
SRR060440	partial_excluded	2	0	1	1
SRR060441	partial_excluded	2	0	1	1
SRR060442	partial_excluded	2	0	1	1
SRR060443	partial_excluded	2	0	1	1
SRR060444	full_excluded	2	1	0	1
SRR060445	full_excluded	2	1	0	1
SRR060446	partial_excluded	2	0	1	1
SRR060447	partial_excluded	2	0	1	1
SRR060448	full_excluded	2	1	0	1
SRR060449	full_excluded	2	1	0	1
SRR060456	partial_excluded	3	0	1	2
SRR061044	partial_excluded	3	0	1	2
SRR061116	partial_excluded	3	0	1	2
SRR061122	partial_excluded	3	0	1	2
SRR061126	partial_excluded	3	0	1	2
SRR061127	partial_excluded	3	0	1	2
SRR061128	partial_excluded	3	0	1	2
SRR061129	partial_excluded	3	0	1	2
SRR061130	partial_excluded	3	0	1	2
SRR061131	partial_excluded	3	0	1	2
SRR061132	partial_excluded	3	0	1	2
SRR061133	partial_excluded	3	0	1	2
SRR061134	partial_excluded	3	0	1	2
SRR061135	partial_excluded	3	0	1	2
SRR061136	partial_excluded	3	0	1	2
SRR061137	partial_excluded	3	0	1	2
SRR061138	partial_excluded	3	0	1	2
SRR061139	partial_excluded	3	0	1	2
SRR061140	partial_excluded	3	0	1	2
SRR061141	partial_excluded	3	0	1	2
SRR061142	partial_excluded	3	0	1	2
SRR061143	partial_excluded	3	0	1	2
SRR061144	partial_excluded	3	0	1	2
SRR061145	partial_excluded	3	0	1	2
SRR061146	partial_excluded	3	0	1	2
SRR061147	partial_excluded	3	0	1	2
SRR061148	partial_excluded	3	0	1	2
SRR061149	partial_excluded	3	0	1	2
SRR061150	partial_excluded	3	0	1	2
SRR061151	partial_excluded	3	0	1	2
SRR061152	partial_excluded	3	0	1	2
SRR061153	partial_excluded	3	0	1	2
SRR061154	partial_excluded	3	0	1	2
SRR061155	full_excluded	3	1	0	2
SRR061156	partial_excluded	3	0	1	2
SRR061157	partial_excluded	3	0	1	2
SRR061158	partial_excluded	3	0	1	2
SRR061159	partial_excluded	3	0	1	2
SRR061160	partial_excluded	3	0	1	2
SRR061161	partial_excluded	3	0	1	2
SRR061162	full_excluded	3	1	0	2
SRR061163	full_excluded	3	1	0	2
SRR061164	partial_excluded	3	0	1	2
SRR061165	partial_excluded	3	0	1	2
SRR061166	partial_excluded	3	0	1	2
SRR061167	partial_excluded	3	0	1	2
SRR061168	partial_excluded	3	0	1	2
SRR061169	partial_excluded	3	0	1	2
SRR061170	partial_excluded	3	0	1	2
SRR061171	partial_excluded	3	0	1	2
SRR061172	partial_excluded	3	0	1	2
SRR061173	partial_excluded	3	0	1	2
SRR061174	partial_excluded	3	0	1	2
SRR061175	full_excluded	3	1	0	2
SRR061176	partial_excluded	3	0	1	2
SRR061177	partial_excluded	3	0	1	2
SRR061178	partial_excluded	3	0	1	2
SRR061179	full_excluded	3	1	0	2
SRR061180	full_excluded	3	1	0	2
SRR061181	partial_excluded	3	0	1	2
SRR061182	partial_excluded	3	0	1	2
SRR061183	partial_excluded	3	0	1	2
SRR061184	partial_excluded	3	0	1	2
SRR061185	partial_excluded	3	0	1	2
SRR061186	partial_excluded	3	0	1	2
SRR061187	partial_excluded	3	0	1	2
SRR061188	partial_excluded	3	0	1	2
SRR061189	full_excluded	3	1	0	2
SRR061190	partial_excluded	3	0	1	2
SRR061191	partial_excluded	3	0	1	2
SRR061192	partial_excluded	3	0	1	2
SRR061193	partial_excluded	3	0	1	2
SRR061194	partial_excluded	3	0	1	2
SRR061195	partial_excluded	3	0	1	2
SRR061196	full_excluded	3	1	0	2
SRR061197	partial_excluded	3	0	1	2
SRR061198	partial_excluded	3	0	1	2
SRR061199	partial_excluded	3	0	1	2
SRR061200	partial_excluded	3	0	1	2
SRR061201	full_excluded	3	1	0	2
SRR061202	partial_excluded	3	0	1	2
SRR061203	full_excluded	4	1	0	3
SRR061204	partial_excluded	3	0	1	2
SRR061205	partial_excluded	3	0	1	2
SRR061206	full_excluded	3	1	0	2
SRR061207	full_excluded	3	1	0	2
SRR061208	partial_excluded	3	0	1	2
SRR061209	partial_excluded	3	0	1	2
SRR061210	partial_excluded	3	0	1	2
SRR061211	partial_excluded	3	0	1	2
SRR061212	partial_excluded	3	0	1	2
SRR061213	partial_excluded	3	0	1	2
SRR061214	partial_excluded	3	0	1	2
SRR061215	partial_excluded	3	0	1	2
SRR061216	partial_excluded	3	0	1	2
SRR061217	full_excluded	3	1	0	2
SRR061218	partial_excluded	3	0	1	2
SRR061219	partial_excluded	3	0	1	2
SRR061220	partial_excluded	3	0	1	2
SRR061221	partial_excluded	3	0	1	2
SRR061222	partial_excluded	3	0	1	2
SRR061223	full_excluded	3	1	0	2
SRR061224	partial_excluded	3	0	1	2
SRR061225	partial_excluded	3	0	1	2
SRR061226	partial_excluded	3	0	1	2
SRR061227	full_excluded	3	1	0	2
SRR061228	partial_excluded	3	0	1	2
SRR061229	partial_excluded	3	0	1	2
SRR061230	partial_excluded	3	0	1	2
SRR061231	partial_excluded	3	0	1	2
SRR061232	partial_excluded	3	0	1	2
SRR061233	partial_excluded	3	0	1	2
SRR061234	partial_excluded	3	0	1	2
SRR061235	partial_excluded	3	0	1	2
SRR061236	partial_excluded	3	0	1	2
SRR061237	partial_excluded	3	0	1	2
SRR061238	partial_excluded	3	0	1	2
SRR061239	partial_excluded	3	0	1	2
SRR061240	partial_excluded	3	0	1	2
SRR061241	partial_excluded	3	0	1	2
SRR061242	partial_excluded	3	0	1	2
SRR061243	partial_excluded	3	0	1	2
SRR061244	partial_excluded	3	0	1	2
SRR061245	partial_excluded	3	0	1	2
SRR061246	full_excluded	3	1	0	2
SRR061247	full_excluded	1	1	0	0
SRR061248	full_excluded	3	1	0	2
SRR061249	partial_excluded	3	0	1	2
SRR061250	partial_excluded	3	0	1	2
SRR061251	partial_excluded	3	0	1	2
SRR061252	partial_excluded	3	0	1	2
SRR061253	partial_excluded	3	0	1	2
SRR061254	partial_excluded	3	0	1	2
SRR061255	partial_excluded	3	0	1	2
SRR061257	partial_excluded	3	0	1	2
SRR061258	partial_excluded	3	0	1	2
SRR061259	partial_excluded	3	0	1	2
SRR061260	full_excluded	3	1	0	2
SRR061261	full_excluded	4	1	0	3
SRR061262	partial_excluded	3	0	1	2
SRR061263	full_excluded	3	1	0	2
SRR061264	full_excluded	3	1	0	2
SRR061271	full_excluded	3	1	0	2
SRR061272	full_excluded	3	1	0	2
SRR061273	full_excluded	3	1	0	2
SRR061274	full_excluded	3	1	0	2
SRR061275	full_excluded	3	1	0	2
SRR061276	partial_excluded	3	0	1	2
SRR061277	partial_excluded	4	0	1	3
SRR061278	full_excluded	4	1	0	3
SRR061279	partial_excluded	3	0	1	2
SRR061280	partial_excluded	3	0	1	2
SRR061281	partial_excluded	3	0	1	2
SRR061282	partial_excluded	3	0	1	2
SRR061283	full_excluded	4	1	0	3
SRR061284	partial_excluded	3	0	1	2
SRR061285	full_excluded	3	1	0	2
SRR061286	partial_excluded	3	0	1	2
SRR061287	full_excluded	3	1	0	2
SRR061288	partial_excluded	3	0	1	2
SRR061289	partial_excluded	3	0	1	2
SRR061290	full_excluded	3	1	0	2
SRR061291	full_excluded	4	1	0	3
SRR061292	partial_excluded	3	0	1	2
SRR061293	full_excluded	3	1	0	2
SRR061294	partial_excluded	3	0	1	2
SRR061295	partial_excluded	3	0	1	2
SRR061296	full_excluded	3	1	0	2
SRR061297	full_excluded	3	1	0	2
SRR061298	full_excluded	3	1	0	2
SRR061299	full_excluded	3	1	0	2
SRR061300	partial_excluded	3	0	1	2
SRR061301	full_excluded	4	1	0	3
SRR061302	partial_excluded	3	0	1	2
SRR061303	full_excluded	4	1	0	3
SRR061304	full_excluded	3	1	0	2
SRR061305	full_excluded	3	1	0	2
SRR061306	full_excluded	3	1	0	2
SRR061307	full_excluded	3	1	0	2
SRR061308	full_excluded	3	1	0	2
SRR061309	partial_excluded	4	0	1	3
SRR061310	full_excluded	3	1	0	2
SRR061311	partial_excluded	3	0	1	2
SRR061312	partial_excluded	3	0	1	2
SRR061313	partial_excluded	3	0	1	2
SRR061314	partial_excluded	3	0	1	2
SRR061315	partial_excluded	3	0	1	2
SRR061316	partial_excluded	3	0	1	2
SRR061317	full_excluded	4	1	0	3
SRR061318	partial_excluded	3	0	1	2
SRR061319	partial_excluded	3	0	1	2
SRR061320	partial_excluded	3	0	1	2
SRR061322	partial_excluded	3	0	1	2
SRR061323	full_excluded	4	1	0	3
SRR061324	partial_excluded	3	0	1	2
SRR061325	partial_excluded	3	0	1	2
SRR061326	partial_excluded	3	0	1	2
SRR061327	partial_excluded	3	0	1	2
SRR061328	full_excluded	3	1	0	2
SRR061329	full_excluded	4	1	0	3
SRR061330	partial_excluded	3	0	1	2
SRR061331	partial_excluded	3	0	1	2
SRR061332	full_excluded	4	1	0	3
SRR061333	partial_excluded	3	0	1	2
SRR061334	partial_excluded	3	0	1	2
SRR061335	partial_excluded	3	0	1	2
SRR061336	partial_excluded	4	0	1	3
SRR061337	partial_excluded	3	0	1	2
SRR061338	partial_excluded	3	0	1	2
SRR061339	partial_excluded	3	0	1	2
SRR061340	full_excluded	4	1	0	3
SRR061341	partial_excluded	3	0	1	2
SRR061342	partial_excluded	3	0	1	2
SRR061343	partial_excluded	3	0	1	2
SRR061344	full_excluded	3	1	0	2
SRR061345	full_excluded	3	1	0	2
SRR061346	partial_excluded	3	0	1	2
SRR061347	full_excluded	4	1	0	3
SRR061348	full_excluded	3	1	0	2
SRR061349	full_excluded	3	1	0	2
SRR061350	full_excluded	4	1	0	3
SRR061351	partial_excluded	3	0	1	2
SRR061352	partial_excluded	3	0	1	2
SRR061353	partial_excluded	3	0	1	2
SRR061354	partial_excluded	3	0	1	2
SRR061355	partial_excluded	3	0	1	2
SRR061356	partial_excluded	3	0	1	2
SRR061357	partial_excluded	3	0	1	2
SRR061358	partial_excluded	3	0	1	2
SRR061359	partial_excluded	3	0	1	2
SRR061360	full_excluded	3	1	0	2
SRR061361	partial_excluded	4	0	1	3
SRR061362	partial_excluded	3	0	1	2
SRR061363	partial_excluded	3	0	1	2
SRR061364	partial_excluded	3	0	1	2
SRR061365	partial_excluded	3	0	1	2
SRR061366	partial_excluded	3	0	1	2
SRR061367	partial_excluded	3	0	1	2
SRR061368	partial_excluded	3	0	1	2
SRR061369	partial_excluded	4	0	1	3
SRR061370	full_excluded	4	1	0	3
SRR061371	partial_excluded	3	0	1	2
SRR061372	partial_excluded	3	0	1	2
SRR061373	full_excluded	4	1	0	3
SRR061374	partial_excluded	3	0	1	2
SRR061375	full_excluded	4	1	0	3
SRR061376	partial_excluded	3	0	1	2
SRR061377	partial_excluded	3	0	1	2
SRR061378	full_excluded	3	1	0	2
SRR061379	full_excluded	3	1	0	2
SRR061380	partial_excluded	3	0	1	2
SRR061381	partial_excluded	3	0	1	2
SRR061382	partial_excluded	3	0	1	2
SRR061383	full_excluded	4	1	0	3
SRR061384	full_excluded	3	1	0	2
SRR061385	partial_excluded	3	0	1	2
SRR061386	full_excluded	4	1	0	3
SRR061387	full_excluded	4	1	0	3
SRR061388	full_excluded	3	1	0	2
SRR061389	partial_excluded	3	0	1	2
SRR061390	full_excluded	3	1	0	2
SRR061391	full_excluded	3	1	0	2
SRR061392	full_excluded	3	1	0	2
SRR061393	full_excluded	4	1	0	3
SRR061394	full_excluded	3	1	0	2
SRR061395	full_excluded	3	1	0	2
SRR061396	partial_excluded	3	0	1	2
SRR061397	partial_excluded	3	0	1	2
SRR061398	partial_excluded	4	0	1	3
SRR061399	partial_excluded	3	0	1	2
SRR061400	partial_excluded	3	0	1	2
SRR061401	partial_excluded	4	0	1	3
SRR061402	full_excluded	3	1	0	2
SRR061403	partial_excluded	3	0	1	2
SRR061404	full_excluded	3	1	0	2
SRR061405	partial_excluded	3	0	1	2
SRR061406	full_excluded	3	1	0	2
SRR061407	full_excluded	3	1	0	2
SRR061408	full_excluded	3	1	0	2
SRR061409	full_excluded	4	1	0	3
SRR061410	full_excluded	3	1	0	2
SRR061411	full_excluded	3	1	0	2
SRR061412	full_excluded	3	1	0	2
SRR061413	full_excluded	3	1	0	2
SRR061414	full_excluded	3	1	0	2
SRR061415	partial_excluded	3	0	1	2
SRR061416	partial_excluded	3	0	1	2
SRR061417	partial_excluded	3	0	1	2
SRR061418	full_excluded	3	1	0	2
SRR061419	partial_excluded	3	0	1	2
SRR061420	full_excluded	4	1	0	3
SRR061421	full_excluded	3	1	0	2
SRR061425	full_excluded	1	1	0	0
SRR061426	full_excluded	1	1	0	0
SRR061427	full_excluded	1	1	0	0
SRR061429	full_excluded	1	1	0	0
SRR061430	full_excluded	1	1	0	0
SRR061444	full_excluded	1	1	0	0
SRR061460	full_excluded	1	1	0	0
SRR061461	full_excluded	2	2	0	0
SRR061462	full_excluded	2	2	0	0
SRR061463	full_excluded	1	1	0	0
SRR061464	full_excluded	1	1	0	0
SRR061465	full_excluded	2	2	0	0
SRR061467	full_excluded	1	1	0	0
SRR061468	full_excluded	1	1	0	0
SRR061470	full_excluded	2	2	0	0
SRR061471	full_excluded	2	2	0	0
SRR061472	full_excluded	1	1	0	0
SRR061474	full_excluded	2	2	0	0
SRR061475	full_excluded	1	1	0	0
SRR061476	full_excluded	1	1	0	0
SRR061477	full_excluded	1	1	0	0
SRR061478	full_excluded	2	2	0	0
SRR061479	full_excluded	1	1	0	0
SRR061480	full_excluded	2	2	0	0
SRR061481	full_excluded	1	1	0	0
SRR061482	full_excluded	1	1	0	0
SRR061489	full_excluded	1	1	0	0
SRR061491	full_excluded	1	1	0	0
SRR061506	full_excluded	2	1	0	1
SRR061512	full_excluded	2	2	0	0
SRR061513	full_excluded	2	2	0	0
SRR061523	full_excluded	1	1	0	0
SRR061525	full_excluded	2	2	0	0
SRR061526	full_excluded	1	1	0	0
SRR061527	full_excluded	2	2	0	0
SRR061530	full_excluded	2	2	0	0
SRR061531	full_excluded	1	1	0	0
SRR061532	full_excluded	1	1	0	0
SRR061533	full_excluded	2	2	0	0
SRR061534	full_excluded	1	1	0	0
SRR061535	full_excluded	2	2	0	0
SRR061536	full_excluded	1	1	0	0
SRR061537	full_excluded	1	1	0	0
SRR061538	full_excluded	1	1	0	0
SRR061539	full_excluded	2	2	0	0
SRR061543	full_excluded	1	1	0	0
SRR061547	full_excluded	1	1	0	0
SRR061549	full_excluded	2	2	0	0
SRR061551	full_excluded	2	2	0	0
SRR061559	full_excluded	1	1	0	0
SRR061561	full_excluded	1	1	0	0
SRR061563	full_excluded	1	1	0	0
SRR061564	full_excluded	1	1	0	0
SRR061578	full_excluded	1	1	0	0
SRR061591	full_excluded	1	1	0	0
SRR061592	full_excluded	2	2	0	0
SRR061593	full_excluded	1	1	0	0
SRR061594	full_excluded	1	1	0	0
SRR061595	full_excluded	1	1	0	0
SRR061596	full_excluded	1	1	0	0
SRR061598	full_excluded	2	2	0	0
SRR061689	partial_excluded	3	0	1	2
SRR061690	partial_excluded	3	0	1	2
SRR061691	partial_excluded	3	0	1	2
SRR061692	partial_excluded	3	0	1	2
SRR061693	partial_excluded	3	0	1	2
SRR061694	partial_excluded	3	0	1	2
SRR061695	partial_excluded	3	0	1	2
SRR061696	partial_excluded	3	0	1	2
SRR061742	partial_excluded	2	0	1	1
SRR061901	full_excluded	3	1	0	2
SRR061902	full_excluded	3	1	0	2
SRR061903	partial_excluded	2	0	1	1
SRR061904	partial_excluded	2	0	1	1
SRR061905	partial_excluded	2	0	1	1
SRR061906	partial_excluded	2	0	1	1
SRR061907	full_excluded	3	1	0	2
SRR061908	full_excluded	3	1	0	2
SRR061909	full_excluded	2	1	0	1
SRR061910	partial_excluded	2	0	1	1
SRR061911	partial_excluded	2	0	1	1
SRR061912	partial_excluded	2	0	1	1
SRR061913	partial_excluded	3	0	1	2
SRR061914	partial_excluded	3	0	1	2
SRR061915	partial_excluded	2	0	1	1
SRR061916	partial_excluded	2	0	1	1
SRR061917	partial_excluded	2	0	1	1
SRR061918	partial_excluded	2	0	1	1
SRR061919	partial_excluded	2	0	1	1
SRR061920	partial_excluded	2	0	1	1
SRR061921	partial_excluded	3	0	1	2
SRR061922	partial_excluded	3	0	1	2
SRR061923	partial_excluded	3	0	1	2
SRR061924	partial_excluded	3	0	1	2
SRR061925	partial_excluded	3	0	1	2
SRR061926	partial_excluded	3	0	1	2
SRR061927	partial_excluded	3	0	1	2
SRR061928	partial_excluded	3	0	1	2
SRR061929	partial_excluded	2	0	1	1
SRR061930	partial_excluded	2	0	1	1
SRR061931	partial_excluded	2	0	1	1
SRR061932	partial_excluded	2	0	1	1
SRR061933	partial_excluded	2	0	1	1
SRR061934	partial_excluded	2	0	1	1
SRR061935	partial_excluded	2	0	1	1
SRR061936	partial_excluded	2	0	1	1
SRR061937	partial_excluded	2	0	1	1
SRR061938	partial_excluded	2	0	1	1
SRR061939	partial_excluded	2	0	1	1
SRR061940	partial_excluded	2	0	1	1
SRR061941	partial_excluded	3	0	1	2
SRR061942	partial_excluded	3	0	1	2
SRR061943	partial_excluded	3	0	1	2
SRR061944	partial_excluded	3	0	1	2
SRR061945	partial_excluded	2	0	1	1
SRR061946	partial_excluded	2	0	1	1
SRR061947	partial_excluded	3	0	1	2
SRR061948	partial_excluded	3	0	1	2
SRR061949	partial_excluded	2	0	1	1
SRR061950	partial_excluded	2	0	1	1
SRR061951	full_excluded	2	1	0	1
SRR061952	full_excluded	2	1	0	1
SRR061953	partial_excluded	2	0	1	1
SRR061954	partial_excluded	2	0	1	1
SRR061955	partial_excluded	2	0	1	1
SRR061956	partial_excluded	2	0	1	1
SRR061957	partial_excluded	2	0	1	1
SRR061958	partial_excluded	2	0	1	1
SRR061959	partial_excluded	2	0	1	1
SRR061960	partial_excluded	2	0	1	1
SRR061961	partial_excluded	2	0	1	1
SRR061962	partial_excluded	2	0	1	1
SRR061963	partial_excluded	3	0	1	2
SRR061964	partial_excluded	3	0	1	2
SRR061965	partial_excluded	2	0	1	1
SRR061966	partial_excluded	2	0	1	1
SRR061967	partial_excluded	2	0	1	1
SRR061968	partial_excluded	2	0	1	1
SRR061969	partial_excluded	2	0	1	1
SRR061970	partial_excluded	2	0	1	1
SRR061971	partial_excluded	2	0	1	1
SRR061972	partial_excluded	2	0	1	1
SRR061973	partial_excluded	2	0	1	1
SRR061974	partial_excluded	2	0	1	1
SRR061975	full_excluded	2	1	0	1
SRR061976	full_excluded	2	1	0	1
SRR061977	full_excluded	2	1	0	1
SRR061978	full_excluded	2	1	0	1
SRR061979	partial_excluded	2	0	1	1
SRR061980	partial_excluded	2	0	1	1
SRR061981	full_excluded	2	1	0	1
SRR061982	full_excluded	2	1	0	1
SRR061983	partial_excluded	2	0	1	1
SRR061984	partial_excluded	2	0	1	1
SRR061985	partial_excluded	2	0	1	1
SRR061986	partial_excluded	2	0	1	1
SRR061987	partial_excluded	2	0	1	1
SRR061988	partial_excluded	2	0	1	1
SRR061989	full_excluded	3	1	0	2
SRR061990	full_excluded	3	1	0	2
SRR061991	partial_excluded	3	0	1	2
SRR061992	full_excluded	3	1	0	2
SRR061993	partial_excluded	3	0	1	2
SRR061994	partial_excluded	3	0	1	2
SRR061995	partial_excluded	3	0	1	2
SRR061996	partial_excluded	3	0	1	2
SRR061997	partial_excluded	2	0	1	1
SRR061998	partial_excluded	2	0	1	1
SRR061999	partial_excluded	2	0	1	1
SRR062000	partial_excluded	2	0	1	1
SRR062001	partial_excluded	2	0	1	1
SRR062002	partial_excluded	2	0	1	1
SRR062003	partial_excluded	2	0	1	1
SRR062004	partial_excluded	2	0	1	1
SRR062005	partial_excluded	3	0	1	2
SRR062006	partial_excluded	3	0	1	2
SRR062007	partial_excluded	3	0	1	2
SRR062008	partial_excluded	3	0	1	2
SRR062009	partial_excluded	2	0	1	1
SRR062010	full_excluded	2	1	0	1
SRR062011	partial_excluded	2	0	1	1
SRR062012	partial_excluded	2	0	1	1
SRR062013	partial_excluded	2	0	1	1
SRR062014	partial_excluded	2	0	1	1
SRR062015	partial_excluded	3	0	1	2
SRR062016	partial_excluded	3	0	1	2
SRR062017	partial_excluded	3	0	1	2
SRR062018	partial_excluded	3	0	1	2
SRR062019	partial_excluded	3	0	1	2
SRR062020	partial_excluded	3	0	1	2
SRR062021	full_excluded	3	1	0	2
SRR062022	full_excluded	3	1	0	2
SRR062023	partial_excluded	2	0	1	1
SRR062024	partial_excluded	2	0	1	1
SRR062025	full_excluded	3	1	0	2
SRR062026	full_excluded	3	1	0	2
SRR062027	partial_excluded	2	0	1	1
SRR062028	partial_excluded	2	0	1	1
SRR062029	full_excluded	2	1	0	1
SRR062030	full_excluded	2	1	0	1
SRR062031	full_excluded	2	1	0	1
SRR062032	full_excluded	2	1	0	1
SRR062033	full_excluded	2	1	0	1
SRR062034	partial_excluded	2	0	1	1
SRR062035	partial_excluded	2	0	1	1
SRR062036	full_excluded	2	1	0	1
SRR062037	partial_excluded	3	0	1	2
SRR062038	full_excluded	3	1	0	2
SRR062039	partial_excluded	2	0	1	1
SRR062040	partial_excluded	2	0	1	1
SRR062041	partial_excluded	2	0	1	1
SRR062042	partial_excluded	2	0	1	1
SRR062043	partial_excluded	2	0	1	1
SRR062044	partial_excluded	2	0	1	1
SRR062045	partial_excluded	2	0	1	1
SRR062046	partial_excluded	2	0	1	1
SRR062047	partial_excluded	2	0	1	1
SRR062048	partial_excluded	2	0	1	1
SRR062049	partial_excluded	2	0	1	1
SRR062050	partial_excluded	2	0	1	1
SRR062051	partial_excluded	2	0	1	1
SRR062052	partial_excluded	2	0	1	1
SRR062053	partial_excluded	2	0	1	1
SRR062054	partial_excluded	2	0	1	1
SRR062055	partial_excluded	2	0	1	1
SRR062056	partial_excluded	2	0	1	1
SRR062057	full_excluded	2	1	0	1
SRR062058	partial_excluded	2	0	1	1
SRR062059	partial_excluded	2	0	1	1
SRR062060	partial_excluded	3	0	1	2
SRR062061	full_excluded	3	1	0	2
SRR062062	full_excluded	2	1	0	1
SRR062063	full_excluded	2	1	0	1
SRR062064	partial_excluded	2	0	1	1
SRR062065	partial_excluded	2	0	1	1
SRR062066	partial_excluded	2	0	1	1
SRR062067	partial_excluded	2	0	1	1
SRR062068	partial_excluded	2	0	1	1
SRR062069	partial_excluded	2	0	1	1
SRR062070	partial_excluded	2	0	1	1
SRR062071	partial_excluded	2	0	1	1
SRR062072	partial_excluded	2	0	1	1
SRR062073	full_excluded	2	1	0	1
SRR062074	full_excluded	2	1	0	1
SRR062075	full_excluded	2	1	0	1
SRR062076	full_excluded	3	1	0	2
SRR062077	full_excluded	3	1	0	2
SRR062078	full_excluded	2	1	0	1
SRR062079	full_excluded	2	1	0	1
SRR062080	partial_excluded	2	0	1	1
SRR062081	partial_excluded	2	0	1	1
SRR062082	partial_excluded	2	0	1	1
SRR062083	partial_excluded	2	0	1	1
SRR062084	full_excluded	2	1	0	1
SRR062085	full_excluded	2	1	0	1
SRR062086	full_excluded	3	1	0	2
SRR062087	full_excluded	3	1	0	2
SRR062088	partial_excluded	2	0	1	1
SRR062089	partial_excluded	2	0	1	1
SRR062090	partial_excluded	3	0	1	2
SRR062091	partial_excluded	3	0	1	2
SRR062092	partial_excluded	2	0	1	1
SRR062093	partial_excluded	2	0	1	1
SRR062094	full_excluded	3	1	0	2
SRR062095	partial_excluded	2	0	1	1
SRR062096	partial_excluded	2	0	1	1
SRR062097	partial_excluded	2	0	1	1
SRR062098	full_excluded	2	1	0	1
SRR062099	full_excluded	2	1	0	1
SRR062100	full_excluded	2	1	0	1
SRR062101	partial_excluded	2	0	1	1
SRR062102	partial_excluded	2	0	1	1
SRR062103	partial_excluded	2	0	1	1
SRR062104	full_excluded	3	1	0	2
SRR062105	full_excluded	3	1	0	2
SRR062106	partial_excluded	2	0	1	1
SRR062107	partial_excluded	2	0	1	1
SRR062108	partial_excluded	3	0	1	2
SRR062129	partial_excluded	2	0	1	1
SRR062130	partial_excluded	2	0	1	1
SRR062131	partial_excluded	2	0	1	1
SRR062132	partial_excluded	2	0	1	1
SRR062134	partial_excluded	2	0	1	1
SRR062135	partial_excluded	2	0	1	1
SRR062139	partial_excluded	2	0	1	1
SRR062140	partial_excluded	2	0	1	1
SRR062141	partial_excluded	2	0	1	1
SRR062142	partial_excluded	2	0	1	1
SRR062143	partial_excluded	2	0	1	1
SRR062144	partial_excluded	2	0	1	1
SRR062145	partial_excluded	2	0	1	1
SRR062146	partial_excluded	2	0	1	1
SRR062147	partial_excluded	2	0	1	1
SRR062148	partial_excluded	2	0	1	1
SRR062149	partial_excluded	2	0	1	1
SRR062150	partial_excluded	2	0	1	1
SRR062151	partial_excluded	2	0	1	1
SRR062152	partial_excluded	2	0	1	1
SRR062153	partial_excluded	2	0	1	1
SRR062154	partial_excluded	2	0	1	1
SRR062155	partial_excluded	2	0	1	1
SRR062156	partial_excluded	2	0	1	1
SRR062157	partial_excluded	2	0	1	1
SRR062158	partial_excluded	2	0	1	1
SRR062159	partial_excluded	2	0	1	1
SRR062160	partial_excluded	2	0	1	1
SRR062161	partial_excluded	2	0	1	1
SRR062162	partial_excluded	2	0	1	1
SRR062163	partial_excluded	2	0	1	1
SRR062164	partial_excluded	2	0	1	1
SRR062165	partial_excluded	2	0	1	1
SRR062166	partial_excluded	2	0	1	1
SRR062167	partial_excluded	2	0	1	1
SRR062168	partial_excluded	2	0	1	1
SRR062169	partial_excluded	2	0	1	1
SRR062170	partial_excluded	2	0	1	1
SRR062171	partial_excluded	2	0	1	1
SRR062172	partial_excluded	2	0	1	1
SRR062173	partial_excluded	2	0	1	1
SRR062174	partial_excluded	2	0	1	1
SRR062175	partial_excluded	2	0	1	1
SRR062176	partial_excluded	2	0	1	1
SRR062177	partial_excluded	2	0	1	1
SRR062178	partial_excluded	2	0	1	1
SRR062179	partial_excluded	2	0	1	1
SRR062180	partial_excluded	2	0	1	1
SRR062181	partial_excluded	2	0	1	1
SRR062182	partial_excluded	2	0	1	1
SRR062183	partial_excluded	2	0	1	1
SRR062184	partial_excluded	2	0	1	1
SRR062185	partial_excluded	2	0	1	1
SRR062187	partial_excluded	2	0	1	1
SRR062188	partial_excluded	2	0	1	1
SRR062189	partial_excluded	2	0	1	1
SRR062190	partial_excluded	2	0	1	1
SRR062191	partial_excluded	2	0	1	1
SRR062192	partial_excluded	2	0	1	1
SRR062193	partial_excluded	2	0	1	1
SRR062196	partial_excluded	2	0	1	1
